"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"723","SPRING VALLEY",440000,439000,352000,1840.44441406388,506,2346.44441406388,93857.7765625552,0.135273658127877,351200,1836.2615858501,504.85,2341.1115858501,93644.463434004,0.13396916010819,428700,342960,1793.17845524815,493.005,2286.18345524815,91447.338209926,0.102120360970786
"724","STANFORD",2225000,2655000,1780000,9306.79277566394,2558.75,11865.5427756639,474621.711026558,0.109938870369825,2124000,11105.40890759,3053.25,14158.65890759,566346.3563036,0,3080000,2464000,12883.1108984472,3542,16425.1108984472,657004.435937887,0
"725","STANTON",429000,433500,343200,1794.43330371228,493.35,2287.78330371228,91511.3321484913,0.275486334954622,346800,1813.2560306743,498.525,2311.7810306743,92471.241226972,0.268933646782836,432000,345600,1806.98178835363,496.8,2303.78178835363,92151.2715341451,0.237011406777847
"726","STEVENSON RANCH",784000,761000,627200,3279.33731960473,901.6,4180.93731960473,167237.492784189,0.403457822686352,608800,3183.13227068776,875.15,4058.28227068776,162331.29082751,0.413442743148734,720000,576000,3011.63631392271,828,3839.63631392271,153585.452556909,0.357089779498062
"727","STINSON BEACH",3137500,1900000,2510000,13123.6235207396,3608.125,16731.7485207396,669269.940829584,0,1520000,7947.37360618494,2185,10132.3736061849,405294.944247398,0.0777673166997465,2325000,1860000,9725.0755970421,2673.75,12398.8255970421,495953.023881684,0.0282213569850015
"728","STOCKTON",299925,290000,239940,1254.53475201843,344.91375,1599.44850201843,63977.9400807372,0.394758679568345,232000,1213.02018199665,333.5,1546.52018199665,61860.8072798659,0.406823242796564,275000,220000,1150.27775878993,316.25,1466.52775878993,58661.110351597,0.414202378297232
"729","STRATFORD",219750,145000,175800,919.176499978495,252.7125,1171.88899997849,46875.5599991398,0.358795838276429,116000,606.510090998324,166.75,773.260090998324,30930.403639933,0.530565048053396,147000,117600,614.875747425887,169.05,783.925747425887,31357.0298970355,0.460747406126282
"730","STRATHMORE",267500,155000,214000,1118.90654718656,307.625,1426.53154718656,57061.2618874625,0.365336213760298,124000,648.33837313614,178.25,826.58837313614,33063.5349254456,0.569932662838476,147000,117600,614.875747425887,169.05,783.925747425887,31357.0298970355,0.542968286442929
"731","STRAWBERRY",197500,210000,158000,826.108572221856,227.125,1053.23357222186,42129.3428888742,0.768458928043079,168000,878.393924894125,241.5,1119.89392489412,44795.756995765,0.760065367247392,220000,176000,920.22220703194,253,1173.22220703194,46928.8882812776,0.765338716625173
"732","SUISUN CITY",412000,402000,329600,1723.325224078,473.8,2197.125224078,87885.0089631199,0.400432510884552,321600,1681.49694194018,462.3,2143.79694194018,85751.8776776073,0.411400918105723,370000,296000,1547.64643909917,425.5,1973.14643909917,78925.8575639669,0.485808788592829
"733","SUMMERLAND",1605000,1517500,1284000,6713.43928311938,1845.75,8559.18928311938,342367.571324775,0.152261064439104,1214000,6347.4418144135,1745.125,8092.5668144135,323702.67257654,0.158530367258124,1503571.5,1202857.2,6289.18129163784,1729.107225,8018.28851663784,320731.540665514,0.153263526169266
"734","SUNNY SLOPES",265000,1715000,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.685714250653395,1372000,7173.55038663535,1972.25,9145.80038663535,365832.015465414,0.00855985361330658,1350000,1080000,5646.81808860509,1552.5,7199.31808860509,287972.723544204,0.013752024290923
"735","SUNNYVALE",1556935.5,1715000,1245548.4,6512.39373643808,1790.475825,8302.86956143808,332114.782457523,0.163843265915444,1372000,7173.55038663535,1972.25,9145.80038663535,365832.015465414,0.146357275407579,1350000,1080000,5646.81808860509,1552.5,7199.31808860509,287972.723544204,0.139617512589972
"736","SUNOL",1e+06,2500000,8e+05,4182.82821378155,1150,5332.82821378155,213313.128551262,0.35339404023778,2e+06,10457.0705344539,2875,13332.0705344539,533282.821378155,0,498500,398800,2085.1398645701,573.275,2658.4148645701,106336.594582804,0.554754459239255
"737","SUSANVILLE",165000,202500,132000,690.166655273955,189.75,879.916655273955,35196.6662109582,0.642628399213376,162000,847.022713290763,232.875,1079.89771329076,43195.9085316305,0.577761501462568,185000,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.57852741826514
"738","SUTTER CREEK",288750,404450,231000,1207.79164672942,332.0625,1539.85414672942,61594.1658691769,3.66653627517138,323560,1691.74487106395,465.1175,2156.86237106395,86274.4948425579,20.50419428378,245000,196000,1024.79291237648,281.75,1306.54291237648,52261.7164950591,3.65100775083386
"739","TAFT",123000,79500,98400,514.48787029513,141.45,655.93787029513,26237.5148118052,0.746740543477292,63600,332.534842995633,91.425,423.959842995633,16958.3937198253,0.84475414232589,80500,64400,336.717671209415,92.575,429.292671209414,17171.7068483766,0.799782453738964
"740","TAHOE VISTA",702500,415000,562000,2938.43682018154,807.875,3746.31182018154,149852.472807261,0.135449538044565,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.369298407297575,580000,464000,2426.0403639933,667,3093.0403639933,123721.614559732,0.222439947506248
"741","TAHOMA",610000,640000,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.178773253905072,512000,2677.01005682019,736,3413.01005682019,136520.402272808,0.17041236569264,577500,462000,2415.58329345884,664.125,3079.70829345884,123188.331738354,0.178411642379418
"742","TEHACHAPI",265000,283000,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.47679028355258,226400,1183.74038450018,325.45,1509.19038450018,60367.6153800071,0.449851648275962,263100,210480,1100.50210304592,302.565,1403.06710304592,56122.684121837,0.4564816822568
"743","TEHAMA",169000,465000,135200,706.897968129081,194.35,901.247968129081,36049.9187251633,0.575048352634603,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.217434661424753,447500,358000,1871.81562566724,514.625,2386.44062566724,95457.6250266897,0.230958187920958
"744","TEMECULA",468000,465000,374400,1957.56360404976,538.2,2495.76360404976,99830.5441619905,0.464203668466917,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.464806979103706,447500,358000,1871.81562566724,514.625,2386.44062566724,95457.6250266897,0.430851020437172
"745","TEMPLE CITY",835000,849000,668000,3492.66155850759,960.25,4452.91155850759,178116.462340304,0.130921388522024,679200,3551.22115350053,976.35,4527.57115350053,181102.846140021,0.124370806175678,765000,612000,3199.86358354288,879.75,4079.61358354288,163184.543341715,0.13457617228391
"746","TEMPLETON",621250,695000,497000,2598.58202781179,714.4375,3313.01952781179,132520.781112471,0.247952607329003,556000,2907.06560857817,799.25,3706.31560857817,148252.624343127,0.193266607741591,636250,509000,2661.32445101851,731.6875,3393.01195101851,135720.47804074,0.230277780202046
"747","TERRA BELLA",265000,202500,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.306131964577941,162000,847.022713290763,232.875,1079.89771329076,43195.9085316305,0.410232695909927,2e+05,160000,836.565642756309,230,1066.56564275631,42662.6257102524,0.309468929399617
"748","THERMAL",132450,145000,105960,554.015596915366,152.3175,706.333096915366,28253.3238766146,0.545391026748165,116000,606.510090998324,166.75,773.260090998324,30930.403639933,0.494946496575452,150000,120000,627.424232067232,172.5,799.924232067232,31996.9692826893,0.456470749062804
"749","THORNTON",233500,245000,186800,976.690387917991,268.525,1245.21538791799,49808.6155167196,0.407890582665174,196000,1024.79291237648,281.75,1306.54291237648,52261.7164950591,0.3889428924957,450000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.208188441973369
"750","THOUSAND OAKS",730000,734900,584000,3053.46459606053,839.5,3892.96459606053,155718.583842421,0.375709855779634,587920,3073.96045430806,845.135,3919.09545430806,156763.818172322,0.369319292261393,739000,591200,3091.11004998456,849.85,3940.96004998456,157638.401999383,0.290130022537077
"751","THOUSAND PALMS",230000,235000,184000,962.050489169756,264.5,1226.55048916976,49062.0195667902,0.480410734971711,188000,982.964630238664,270.25,1253.21463023866,50128.5852095465,0.466146300713644,220000,176000,920.22220703194,253,1173.22220703194,46928.8882812776,0.45735001090771
"752","THREE RIVERS",329250,293000,263400,1377.19618938757,378.6375,1755.83368938757,70233.347575503,0.444919664641275,234400,1225.56866663799,336.95,1562.51866663799,62500.7466655197,0.476247414580981,281250,225000,1176.42043512606,323.4375,1499.85793512606,59994.3174050424,0.459697055426816
"753","TIBURON",2268000,2551500,1814400,9486.65438885655,2608.2,12094.8543888565,483794.175554262,0.193921549865431,2041200,10672.4861874636,2934.225,13606.7111874636,544268.447498545,0,2570000,2056000,10749.8685094186,2955.5,13705.3685094186,548214.740376743,0
"754","TIMBER COVE",515500,495000,412400,2156.24794420439,592.825,2749.07294420439,109962.917768175,0.378530384429077,396000,2070.49996582187,569.25,2639.74996582187,105589.998632875,0.397404448871425,254500,203600,1064.5297804074,292.675,1357.2047804074,54288.1912162961,0.585684088467888
"755","TOPAZ",160000,170000,128000,669.252514205048,184,853.252514205048,34130.1005682019,0.427153134959378,136000,711.080796342863,195.5,906.580796342863,36263.2318537145,0.375497409393247,170000,136000,711.080796342863,195.5,906.580796342863,36263.2318537145,0.498614968910696
"756","TORRANCE",748628,762500,598902.4,3131.38232002685,860.9222,3992.30452002685,159692.180801074,0.244479399065227,610000,3189.40651300843,876.875,4066.28151300843,162651.260520337,0.234548146429766,730000,584000,3053.46459606053,839.5,3892.96459606053,155718.583842421,0.215464480809808
"757","TRACY",493000,482750,394400,2062.1343093943,566.95,2629.0843093943,105163.372375772,0.383108935531304,386200,2019.26032020304,555.1625,2574.42282020304,102976.912808122,0.391663980519585,447000,357600,1869.72421156035,514.05,2383.77421156035,95350.9684624141,0.407099332367673
"758","TRES PINOS",536000,868900,428800,2241.99592258691,616.4,2858.39592258691,114335.836903476,0.417352827342692,695120,3634.45943495479,999.235,4633.69443495479,185347.777398191,0.155284575970192,1e+06,8e+05,4182.82821378155,1150,5332.82821378155,213313.128551262,0.0886623093177694
"759","TRINIDAD",302500,479000,242000,1265.30553466892,347.875,1613.18053466892,64527.2213867567,0.424751595728613,383200,2003.57471440136,550.85,2554.42471440136,102176.988576054,0.20576627686671,887500,710000,3712.26003973112,1020.625,4732.88503973112,189315.401589245,0.0282644286886291
"760","TRINITY CENTER",184500,499000,147600,771.731805442695,212.175,983.906805442695,39356.2722177078,0.534025688528151,399200,2087.23127867699,573.85,2661.08127867699,106443.25114708,0.226085025208568,186250,149000,779.051754816813,214.1875,993.239254816813,39729.5701926725,0.472436708622522
"761","TRUCKEE",682000,716000,545600,2852.68884179901,784.3,3636.98884179901,145479.553671961,0.220389481781967,572800,2994.90500106759,823.4,3818.30500106759,152732.200042704,0.198371934958317,608500,486800,2545.25096808607,699.775,3245.02596808607,129801.038723443,0.250484906870937
"762","TULARE",227000,209950,181600,949.502004528411,261.05,1210.55200452841,48422.0801811364,0.521243929795188,167960,878.184783483436,241.4425,1119.62728348344,44785.0913393374,0.554818176345388,217500,174000,909.765136497486,250.125,1159.89013649749,46395.6054598995,0.521447975653951
"763","TURLOCK",325000,321000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.443261469227693,256800,1342.68785662388,369.15,1711.83785662388,68473.5142649551,0.446326306982457,305000,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.414385214104482
"764","TUSTIN",689140,710000,551312,2882.55423524541,792.511,3675.06523524541,147002.609409817,0.234671691680348,568000,2969.8080317849,816.5,3786.3080317849,151452.321271396,0.221216587604495,670000,536000,2802.49490323364,770.5,3572.99490323364,142919.796129345,0.237516295287358
"765","TWENTYNINE PALMS",119000,129947.5,95200,497.756557440004,136.85,634.606557440004,25384.2622976002,0.759358665432823,103958,543.548069310378,149.439625,692.987694310377,27719.5077724151,0.725743092543796,115000,92000,481.025244584878,132.25,613.275244584878,24531.0097833951,0.724930965608319
"766","TWIN LAKES",382500,425000,306000,1599.93179177144,439.875,2039.80679177144,81592.2716708577,0.352524491281708,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.315566635444569,347500,278000,1453.53280428909,399.625,1853.15780428909,74126.3121715635,0.418743301622518
"767","UKIAH",400040,418900,320032,1673.29859864117,460.046,2133.34459864117,85333.7839456468,0.249727713582355,335120,1752.18673875309,481.735,2233.92173875309,89356.8695501236,0.231751190619028,389000,311200,1627.12017516102,447.35,2074.47017516102,82978.8070064409,0.271431811287858
"768","UNION CITY",915000,980000,732000,3827.28781561012,1052.25,4879.53781561012,195181.512624405,0.193508690869885,784000,4099.17164950591,1127,5226.17164950591,209046.865980237,0.163035229190402,820000,656000,3429.91913530087,943,4372.91913530087,174916.765412035,0.200527601148792
"769","UPLAND",560000,570000,448000,2342.38379971767,644,2986.38379971767,119455.351988707,0.259096634051783,456000,2384.21208185548,655.5,3039.71208185548,121588.483274219,0.248777134767091,527000,421600,2204.35046866287,606.05,2810.40046866288,112416.018746515,0.237130708971694
"770","UPPER LAKE",356000,325000,284800,1489.08684410623,409.4,1898.48684410623,75939.4737642492,0.220151636634413,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.263662337891207,390000,312000,1631.3030033748,448.5,2079.8030033748,83192.1201349921,0.179183913181876
"771","VACAVILLE",442250,450000,353800,1849.85577754489,508.5875,2358.44327754489,94337.7311017956,0.429051827988558,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.41643569415271,425000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.426555747535055
"772","VALINDA",407000,402000,325600,1702.41108300909,468.05,2170.46108300909,86818.4433203636,0.435122104257844,321600,1681.49694194018,462.3,2143.79694194018,85751.8776776073,0.439208491493534,405000,324000,1694.04542658153,465.75,2159.79542658153,86391.817063261,0.415032188751462
"773","VALLECITO",180000,411000,144000,752.909078480678,207,959.909078480678,38396.3631392271,0.614557614137833,328800,1719.14239586422,472.65,2191.79239586422,87671.6958345686,0.33242991202236,385000,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.350400759657305
"774","VALLEJO",419000,411000,335200,1752.60502157447,481.85,2234.45502157447,89378.2008629787,0.341491080834455,328800,1719.14239586422,472.65,2191.79239586422,87671.6958345686,0.348856560833395,385000,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.371957991696846
"775","VALLEY CENTER",633250,662500,506600,2648.77596637716,728.2375,3377.01346637716,135080.538655087,0.29860276546017,530000,2771.12369163027,761.875,3532.99869163027,141319.947665211,0.274026291149206,635000,508000,2656.09591575128,730.25,3386.34591575128,135453.836630051,0.274995467689332
"776","VALLEY SPRINGS",324000,340000,259200,1355.23634126522,372.6,1727.83634126522,69113.4536506088,0.489150850897082,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.456268214014489,340000,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.449565414321579
"777","VERDI",168000,710000,134400,702.7151399153,193.2,895.9151399153,35836.605596612,0.672248534895421,568000,2969.8080317849,816.5,3786.3080317849,151452.321271396,0.0650672682554515,2250000,1800000,9411.36348100848,2587.5,11998.8634810085,479954.539240339,0.00365815745631416
"778","VICTORVILLE",253000,250000,202400,1058.25553808673,290.95,1349.20553808673,53968.2215234693,0.466894903736781,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.470452036854155,240400,192320,1005.55190259308,276.46,1282.01190259308,51280.4761037234,0.465406180900498
"779","VILLA PARK",1310000,1457500,1048000,5479.50496005383,1506.5,6986.00496005383,279440.198402153,0.223749204193329,1166000,6096.4721215866,1676.125,7772.5971215866,310903.884863464,0.204597046056194,1320000,1056000,5521.33324219164,1518,7039.33324219164,281573.329687666,0.22845913118943
